guid/image/axis,value
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/x,0.49834013
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/y,-1.1793317
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/z,14.277151
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/x,0.5100273
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/y,-1.1068531
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/z,13.733272
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/x,0.47971934
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/y,-1.1894163
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/z,14.348757
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/z,36.597186
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/x,-1.851861
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/y,-2.976852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/x,-6.1866
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/y,-1.391305
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/z,14.275438
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/x,-0.66411096
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/y,-1.1832522
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/z,14.028402
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/x,0.66691047
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/y,-0.13392882
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/z,6.4324503
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/x,-7.471666
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/y,-2.074851
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/z,19.123482
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/x,-8.227287
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/y,-1.9534507
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/z,18.02689
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/x,-6.0730057
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/y,-1.1028067
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/z,12.126608
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0025/x,-1.851861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0025/y,-2.976852
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0025/z,36.597186
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026/x,-1.851861
